StockCode,NewDescription,TotalSales,TotalVolume,UnitPrice,CustomerInteraction,CountryChannels,FirstPurchasedDate,LastPurchasedDate
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,39.95,10,2,2010-12-13 10:24:00,2011-08-19 15:18:00
84817,DANISH ROSE DECORATIVE PLATE,710.64,951,1.4351785714285714,48,7,2010-12-14 10:43:00,2011-12-08 15:54:00
84818,DANISH ROSE PHOTO FRAME,1461.6,1424,1.3434,79,4,2010-12-09 14:55:00,2011-10-30 16:15:00
84819,DANISH ROSE ROUND SEWING BOX,951.79,811,2.2196774193548388,56,9,2010-12-05 10:52:00,2011-12-09 09:07:00
84820,DANISH ROSE TRINKET TRAYS,484.63,261,3.78125,31,7,2010-12-10 11:19:00,2011-12-08 15:54:00
84821,DANISH ROSE DELUXE COASTER,417.34999999999997,947,0.62,35,6,2010-12-10 11:19:00,2011-12-08 15:54:00
84823,DANISH ROSE FOLDING CHAIR,890.4000000000001,112,7.95,25,2,2010-12-13 15:44:00,2011-02-07 13:15:00
84824,DANISH ROSE UMBRELLA STAND,31.9,2,15.95,2,1,2011-06-09 16:16:00,2011-11-20 15:35:00
84826,ASSTD DESIGN 3D PAPER STICKERS,391.93,1165,0.5822222222222222,28,4,2010-12-02 10:27:00,2011-12-07 13:35:00
84827,ASS DES PHONE SPONGE CRAFT STICKER,154.39,511,0.4855555555555556,12,2,2010-12-05 11:10:00,2011-12-05 12:30:00
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1541.3600000000001,1103,1.6327127659574467,82,10,2010-12-01 17:06:00,2011-12-09 10:03:00
84832,ZINC WILLIE WINKIE  CANDLE STICK,2713.5499999999997,2934,1.0899632352941175,137,9,2010-12-01 09:41:00,2011-12-09 12:31:00
84836,ZINC METAL HEART DECORATION,7426.82,5944,1.3636727272727271,311,11,2010-12-01 12:15:00,2011-12-08 14:38:00
84840,SWEETHEART CARRY-ALL BASKET,76.44,6,12.74,3,1,2010-12-06 16:57:00,2011-03-25 12:21:00
84842,HELLO SAILOR BATHROOM SET,52.5,14,3.75,8,1,2011-03-14 11:44:00,2011-11-27 11:57:00
84843,WHITE SOAP RACK WITH 2 BOTTLES,969.8000000000001,172,6.570816326530613,36,6,2010-12-09 16:08:00,2011-12-07 17:05:00
84846A,SCENTED CANDLE IN DIGITALIS TIN,128.14000000000001,57,2.5521428571428575,9,1,2010-12-02 12:18:00,2011-10-10 14:37:00
84847,FLORAL BATHROOM SET,78.75,21,3.75,9,1,2011-01-27 15:36:00,2011-08-01 17:37:00
84849A,HELLO SAILOR BLUE SOAP HOLDER,344.34000000000003,180,2.3567924528301885,25,5,2010-12-03 14:04:00,2011-11-24 15:05:00
84849B,FAIRY SOAP SOAP HOLDER,478.83,266,2.053421052631579,41,6,2010-12-01 12:22:00,2011-07-20 12:58:00
84849D,HOT BATHS SOAP HOLDER,859.0,494,1.8581739130434782,64,3,2010-12-03 14:30:00,2011-12-01 19:42:00
84854,GIRLY PINK TOOL SET,24.75,5,4.95,1,1,2010-12-01 09:41:00,2010-12-01 09:41:00
84856L,LARGE TAHITI BEACH BAG,17.82,2,8.91,0,1,2010-12-01 17:06:00,2011-03-18 11:22:00
84856S,SMALL TAHITI BEACH BAG,18.6,4,4.65,0,1,2011-03-30 12:04:00,2011-03-30 12:04:00
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1.95,1,1,2011-07-21 16:10:00,2011-07-21 16:10:00
84857C,PINK MONTE CARLO HANDBAG,232.32999999999998,98,4.763,8,2,2010-12-17 14:49:00,2011-07-04 15:46:00
84858C,PINK RIVIERA HANDBAG,261.68,186,5.33,4,1,2011-02-22 16:28:00,2011-04-13 11:48:00
84859A,SILVER DISCO HANDBAG,272.99,129,2.485,24,1,2010-12-16 19:19:00,2011-12-08 16:30:00
84859B,BLUE DISCO HANDBAG,66.75999999999999,32,2.313333333333333,10,1,2011-05-06 13:43:00,2011-12-08 16:30:00
84859C,PINK DISCO HANDBAG,180.51999999999998,84,2.429090909090909,17,2,2011-02-15 14:19:00,2011-12-05 12:28:00
84865,NEW BAROQUE BLACK PHOTO ALBUM,152.11,29,7.017333333333334,8,2,2010-12-03 15:19:00,2011-07-01 13:02:00
84870B,BLUE GEISHA GIRL ,146.07999999999998,44,3.4415999999999998,9,3,2010-12-01 15:35:00,2011-11-24 09:26:00
84870C,GREEN GEISHA GIRL ,146.05,46,3.1614285714285715,10,3,2010-12-01 15:35:00,2011-10-30 13:06:00
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,732.2299999999999,66,11.164716981132074,3,1,2010-12-03 11:13:00,2011-07-26 13:57:00
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,16.95,2,1,2011-05-17 14:46:00,2011-06-01 17:42:00
84874B,BLUE TRAVEL FIRST AID KIT,67.50999999999999,41,1.64,7,3,2010-12-05 12:53:00,2011-08-02 09:29:00
84875B,GREEN SQUARE COMPACT MIRROR,203.51,131,2.5524999999999998,14,2,2010-12-09 11:30:00,2011-12-06 16:26:00
84875D,BLUE SQUARE COMPACT MIRROR,63.75,51,1.25,8,1,2011-04-06 12:49:00,2011-09-23 13:18:00
84876B,GREEN HEART COMPACT MIRROR,318.31,220,2.352222222222222,17,2,2010-12-13 09:35:00,2011-11-30 14:17:00
84876D,BLUE HEART COMPACT MIRROR,221.25,129,3.6029411764705883,12,1,2010-12-09 11:30:00,2011-09-11 13:51:00
84877A,PINK ROUND COMPACT MIRROR,58.16,40,2.27,1,2,2011-04-06 12:49:00,2011-06-13 15:30:00
84877B,GREEN ROUND COMPACT MIRROR,210.56,144,2.32,8,3,2010-12-16 11:11:00,2011-11-30 14:17:00
84877D,BLUE ROUND COMPACT MIRROR,152.18,97,2.268421052631579,11,2,2010-12-03 14:54:00,2011-09-25 16:05:00
84879,ASSORTED COLOUR BIRD ORNAMENT,59094.93,36461,1.7222901276024176,678,16,2010-12-01 08:34:00,2011-12-09 12:31:00
84880,WHITE WIRE EGG HOLDER,2027.74,314,7.743544303797468,51,4,2010-12-01 09:57:00,2011-12-07 16:56:00
84881,BLUE WIRE SPIRAL CANDLE HOLDER,82.57,12,7.411666666666666,5,1,2010-12-05 16:24:00,2011-07-17 11:59:00
84882,GREEN WIRE STANDING CANDLE HOLDER,157.34,38,4.368333333333333,12,1,2010-12-12 13:01:00,2011-11-30 17:37:00
84884A,ANT WHITE WIRE HEART SPIRAL,1519.63,339,5.688076923076922,52,2,2010-12-01 14:54:00,2011-12-07 10:35:00
84898F,YELLOW FLOWERS FELT HANDBAG KIT,98.63000000000001,46,2.2068421052631577,15,3,2010-12-05 11:40:00,2011-03-24 16:45:00
84905,PINK BUTTERFLY CUSHION COVER ,173.48,35,4.9590000000000005,2,1,2011-01-17 12:45:00,2011-06-29 15:58:00
84906,PINK B'FLY C/COVER W BOBBLES,123.02,35,4.8475,9,3,2010-12-01 11:45:00,2011-05-23 11:52:00
84907,PINK YELLOW PATCH CUSHION COVER,180.93,29,6.113478260869566,3,1,2011-01-30 14:36:00,2011-09-21 15:22:00
84910A,PINK PAISLEY CUSHION COVER ,192.14,26,7.464117647058822,6,1,2010-12-08 12:35:00,2011-07-20 16:12:00
84912A,PINK ROSE WASHBAG,560.62,156,3.5262162162162163,25,5,2010-12-06 12:41:00,2011-09-22 12:41:00
84912B,GREEN ROSE WASHBAG,1136.6,324,3.4351533742331286,32,5,2010-12-01 14:32:00,2011-12-05 17:24:00
84913A,SOFT PINK ROSE TOWEL ,952.83,273,3.4126612903225806,10,3,2010-12-01 14:32:00,2011-11-07 16:16:00
84913B,MINT GREEN ROSE TOWEL,754.07,196,3.64,19,5,2010-12-01 14:32:00,2011-12-02 13:22:00
84915,HAND TOWEL PINK FLOWER AND DAISY,372.33,217,3.890869565217391,8,3,2010-12-01 17:06:00,2011-12-06 16:26:00
84916,HAND TOWEL PALE BLUE W FLOWERS,453.39,223,3.9479310344827585,17,3,2010-12-06 13:41:00,2011-05-04 11:00:00
84917,WHITE HAND TOWEL WITH BUTTERFLY,466.3,184,3.976666666666667,13,2,2010-12-06 16:57:00,2011-05-26 10:44:00
84919,BLUE CUSHION COVER WITH FLOWER,381.78000000000003,58,6.534827586206896,9,2,2011-01-30 14:36:00,2011-09-21 15:22:00
84920,PINK FLOWER FABRIC PONY,453.73,117,4.155102040816327,22,4,2010-12-01 14:41:00,2011-12-08 12:07:00
84921,CREAM AND PINK FLOWERS PONY ,41.25,11,3.75,5,1,2010-12-05 12:43:00,2011-10-19 12:54:00
84922,PINK BUTTERFLY WASHBAG,42.29,9,4.923333333333333,5,1,2010-12-12 16:14:00,2011-12-02 13:49:00
84923,PINK BUTTERFLY HANDBAG W BOBBLES,671.62,162,4.146326530612245,0,1,2010-12-01 14:32:00,2011-12-09 10:03:00
84924A,WAKE UP COCKEREL CALENDAR SIGN ,348.59000000000003,81,4.996363636363636,21,2,2010-12-05 10:36:00,2011-12-02 13:49:00
84924F,PSYCHEDELIC METAL SIGN CALENDAR,7.9,10,0.79,3,1,2011-07-13 11:19:00,2011-07-29 17:19:00
84925D,LA PALMIERA WALL THERMOMETER,38.25,15,2.55,8,1,2010-12-03 11:35:00,2011-06-23 11:38:00
84925F,PSYCHEDELIC WALL THERMOMETER,112.47999999999999,80,1.9633333333333334,14,1,2010-12-06 15:13:00,2011-07-31 15:24:00
84926A,WAKE UP COCKEREL TILE COASTER,210.51999999999998,604,0.6694285714285714,24,3,2010-12-01 17:29:00,2011-12-01 12:36:00
84926D,LA PALMIERA TILE COASTER,276.53,709,0.8079999999999999,25,4,2010-12-06 11:38:00,2011-12-07 10:11:00
84926E,FLOWERS TILE COASTER,334.76,992,0.53775,32,2,2011-01-04 13:30:00,2011-12-06 12:12:00
84926F,PSYCHEDELIC TILE COASTER,195.22,430,1.1860714285714287,18,1,2010-12-16 11:43:00,2011-12-06 17:49:00
84927A,WAKE UP COCKEREL TILE HOOK,70.45,50,2.0805555555555557,12,2,2010-12-03 11:36:00,2011-08-09 14:18:00
84927D,LA PALMIERA TILE HOOK,52.25,48,1.4853333333333334,9,2,2010-12-07 18:36:00,2011-07-25 13:57:00
84927E,FLOWERS TILE HOOK,80.16000000000001,59,1.907142857142857,10,2,2010-12-13 09:57:00,2011-07-18 11:47:00
84927F,PSYCHEDELIC TILE HOOK,182.95000000000002,299,1.088695652173913,36,2,2010-12-03 11:36:00,2011-12-07 10:11:00
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,637.5600000000001,2412,0.2896923076923077,57,7,2010-12-15 15:00:00,2011-11-24 13:27:00
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,322.53999999999996,135,2.5125,20,4,2010-12-10 14:59:00,2011-11-30 08:50:00
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,431.72999999999996,180,2.4027450980392153,21,4,2010-12-23 13:26:00,2011-12-05 17:28:00
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1121.9099999999999,711,2.0518823529411763,62,4,2010-12-01 13:54:00,2011-11-04 16:35:00
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,8754.63,10557,0.9517280453257789,208,7,2010-12-01 13:04:00,2011-12-09 12:31:00
84946,ANTIQUE SILVER T-LIGHT GLASS,25889.63,19246,1.5287486398258978,415,6,2010-12-01 14:32:00,2011-12-09 12:31:00
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,10297.27,8706,1.46601108033241,177,3,2010-12-01 12:38:00,2011-12-09 08:59:00
84949,SILVER HANGING T-LIGHT HOLDER,7642.44,4801,1.8603061224489794,165,3,2010-12-01 11:41:00,2011-12-08 14:14:00
84950,ASSORTED COLOUR T-LIGHT HOLDER,2304.8300000000004,3631,0.815,66,5,2010-12-01 17:06:00,2011-12-08 09:28:00
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,553.8,476,1.8128723404255318,26,1,2010-12-10 10:21:00,2011-12-05 17:28:00
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,554.78,451,1.8233734939759036,24,1,2010-12-10 10:21:00,2011-12-08 12:07:00
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,264.46999999999997,92,3.1765384615384615,6,2,2010-12-08 15:56:00,2011-11-14 15:27:00
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,332.14,186,2.971724137931034,10,2,2010-12-02 15:19:00,2011-12-06 16:26:00
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,255.0,144,4.041538461538462,7,1,2010-12-02 15:19:00,2011-10-11 12:36:00
84963A,PINK PAINTED KASHMIRI CHAIR,171.8,4,42.95,1,1,2010-12-05 11:57:00,2010-12-05 11:57:00
84963B,BLUE PAINTED KASHMIRI CHAIR,149.85000000000002,3,49.95,1,1,2011-08-04 13:03:00,2011-08-04 13:03:00
84968A,SET OF 16 VINTAGE ROSE CUTLERY,3264.63,272,14.169411764705883,32,5,2010-12-05 14:02:00,2011-12-04 15:13:00
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,12.75,2,1,2011-03-18 11:24:00,2011-04-06 11:34:00
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,3585.99,317,14.927403846153847,36,6,2010-12-01 12:49:00,2011-11-23 12:05:00
84968D,SET OF 16 VINTAGE RED CUTLERY,1736.35,160,12.856379310344828,27,6,2010-12-07 14:31:00,2011-12-08 09:20:00
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1722.74,140,14.076199999999998,15,4,2010-12-09 16:27:00,2011-12-09 10:26:00
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1931.1699999999998,178,12.521363636363636,25,6,2010-12-06 10:36:00,2011-11-13 11:37:00
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2389.52,558,4.66047619047619,48,7,2010-12-01 08:34:00,2011-12-06 16:26:00
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6831.75,6266,1.3819449901768173,234,11,2010-12-01 11:41:00,2011-12-09 08:59:00
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8168.9,9143,1.2428052805280527,271,9,2010-12-01 10:19:00,2011-12-09 10:26:00
84971L,LARGE HEART FLOWERS HOOK   ,4.92,2,2.46,0,1,2011-11-25 15:23:00,2011-11-25 15:23:00
84971S,SMALL HEART FLOWERS HOOK ,1561.6999999999998,1786,1.1148,69,3,2010-12-01 09:41:00,2011-12-09 11:56:00
84974,S/2 ZINC HEART DESIGN PLANTERS,398.0,40,9.95,26,1,2011-01-26 17:27:00,2011-11-01 12:25:00
84975,HEART SHAPED MIRROR,8.45,5,1.69,2,1,2010-12-06 14:36:00,2010-12-08 15:12:00
84976,RECTANGULAR SHAPED MIRROR,446.15000000000003,512,1.4297297297297298,27,6,2010-12-01 17:06:00,2011-12-08 19:24:00
84977,WIRE FLOWER T-LIGHT HOLDER,1.25,1,1.25,0,1,2011-03-18 11:22:00,2011-03-18 11:22:00
84978,HANGING HEART JAR T-LIGHT HOLDER,16477.53,12512,1.48236092265943,304,8,2010-12-05 12:43:00,2011-12-09 10:03:00
84984A,GREEN PEONY CUSHION COVER,88.35000000000001,19,4.65,4,1,2011-05-19 13:35:00,2011-11-08 11:03:00
84984B,RED PEONY CUSHION COVER ,79.05000000000001,17,4.65,4,1,2011-05-19 13:35:00,2011-11-08 11:03:00
84984D,ORIENTAL RED CUSHION COVER ,60.45,13,4.65,3,1,2011-07-27 17:06:00,2011-11-08 11:03:00
84985A,SET OF 72 GREEN PAPER DOILIES,60.9,42,1.45,15,1,2010-12-01 12:43:00,2011-03-01 17:28:00
84987,SET OF 36 TEATIME PAPER DOILIES,4474.07,3053,1.9802976190476191,201,14,2010-12-03 11:35:00,2011-12-05 14:40:00
84988,SET OF 72 PINK HEART PAPER DOILIES,6672.7,4312,2.1457421875,209,17,2010-12-01 14:32:00,2011-12-08 10:53:00
84989A,75 GREEN FAIRY CAKE CASES,102.91000000000001,70,1.4430232558139535,16,1,2010-12-07 15:31:00,2011-12-05 14:40:00
84990,60 GOLD AND SILVER FAIRY CAKE CASES,1.1,2,0.55,2,1,2011-04-20 15:25:00,2011-05-08 13:07:00
84991,60 TEATIME FAIRY CAKE CASES,9183.720000000001,18214,0.6865121668597914,414,17,2010-12-01 09:37:00,2011-12-09 10:03:00
84992,72 SWEETHEART FAIRY CAKE CASES,6555.33,13360,0.681826625386997,325,17,2010-12-01 11:29:00,2011-12-08 15:31:00
84993A,75 GREEN PETIT FOUR CASES,186.25,375,0.6477027027027027,30,2,2010-12-03 11:35:00,2011-12-09 12:20:00
84993B,75 BLACK PETIT FOUR CASES,24.36,58,0.42,16,1,2010-12-05 11:59:00,2011-08-08 13:46:00
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,10812.62,2679,5.222646153846154,143,15,2010-12-01 16:49:00,2011-12-09 10:26:00
84997B,CHILDRENS CUTLERY RETROSPOT RED ,19098.89,4578,5.0342792792792785,202,17,2010-12-01 09:37:00,2011-12-09 12:16:00
84997C,CHILDRENS CUTLERY POLKADOT BLUE,16875.62,4068,4.968333333333334,202,20,2010-12-01 09:37:00,2011-12-09 12:16:00
84997D,CHILDRENS CUTLERY POLKADOT PINK,22394.29,5424,4.951301989150091,248,23,2010-12-01 12:49:00,2011-12-09 12:16:00
85006,SET 4 NURSERY DES ROUND BOXES,57.25,55,1.55,9,1,2010-12-10 11:19:00,2011-04-27 14:58:00
85008,SET OF 3 CONEY ISLAND OVAL BOXES,66.12,13,5.171250000000001,7,2,2010-12-01 17:06:00,2011-04-10 14:16:00
85014A,BLACK/BLUE POLKADOT UMBRELLA,6909.990000000001,1182,6.774095563139932,183,11,2010-12-01 10:03:00,2011-12-06 12:38:00
85014B,RED RETROSPOT UMBRELLA,11295.01,1940,7.169148936170212,210,13,2010-12-01 10:03:00,2011-12-09 10:03:00
85015,SET OF 12  VINTAGE POSTCARD SET,1719.8400000000001,2182,1.3139310344827586,103,9,2010-12-01 14:32:00,2011-12-08 13:50:00
85016,SET OF 6 VINTAGE NOTELETS KIT,560.11,563,2.0207142857142855,22,3,2010-12-01 14:32:00,2011-05-31 10:45:00
85017A,ENVELOPE 50 ROMANTIC IMAGES,13.58,16,0.8477777777777777,2,1,2010-12-01 14:32:00,2011-04-03 15:07:00
85017B,ENVELOPE 50 BLOSSOM IMAGES,600.29,1077,0.6770440251572326,65,10,2010-12-01 14:32:00,2011-11-08 18:41:00
85017C,ENVELOPE 50 CURIOUS IMAGES,27.02,50,0.635,10,1,2010-12-05 16:41:00,2011-05-12 20:13:00
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.599999999999998,12,2.55,6,1,2010-12-03 12:11:00,2011-01-14 14:39:00
85019A,ROMANTIC IMAGES NOTEBOOK SET,564.35,414,2.033333333333333,25,1,2010-12-01 14:03:00,2011-12-08 12:43:00
85019B,BLOSSOM  IMAGES NOTEBOOK SET,682.97,512,1.9597222222222221,21,7,2011-01-11 12:25:00,2011-12-08 12:43:00
85019C,CURIOUS  IMAGES NOTEBOOK SET,270.72,182,2.997272727272727,9,2,2010-12-01 14:03:00,2011-06-09 10:06:00
85020,ROUND PINK HEART MIRROR,188.81,85,2.5686363636363634,11,1,2010-12-06 12:52:00,2011-12-05 12:59:00
85023B,EAU DE NILE JEWELLED PHOTOFRAME,235.35000000000002,105,2.515384615384615,10,2,2010-12-19 13:59:00,2011-12-05 11:49:00
85024B,EAU DE NILE JEWELLED PHOTOFRAME,289.65,193,1.633333333333333,12,2,2011-01-30 15:48:00,2011-12-05 12:46:00
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12,1.65,8,1,2010-12-08 12:17:00,2011-11-22 13:11:00
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,558.42,331,2.3194871794871794,20,1,2010-12-03 11:36:00,2011-12-08 09:28:00
85025C,PINK HEART SHAPE PHOTO FRAME,522.56,322,2.0485365853658535,27,1,2010-12-02 13:32:00,2011-08-24 13:23:00
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,70.27,79,0.9918181818181818,9,1,2010-12-07 16:20:00,2011-12-08 13:50:00
85027L,FRENCH CHATEAU LARGE PLATTER ,160.5,70,2.95,17,2,2010-12-05 16:41:00,2011-04-19 15:02:00
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,10,1.95,4,1,2011-03-27 14:28:00,2011-04-08 11:54:00
85028S,FRENCH CHATEAU SMALL FRUITBOWL,51.599999999999994,24,2.025,8,1,2011-03-27 14:28:00,2011-04-08 11:54:00
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,1.95,6,1,2011-03-20 13:28:00,2011-04-08 11:54:00
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,16,3.892857142857143,7,1,2010-12-12 13:26:00,2011-04-13 14:17:00
85031B,BLOSSOM IMAGES SCRAP BOOK SET,4.95,1,4.95,1,1,2010-12-16 19:19:00,2010-12-16 19:19:00
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.850000000000001,3,4.95,1,1,2010-12-16 11:53:00,2010-12-16 11:53:00
85032A,ROMANTIC IMAGES GIFT WRAP SET,777.1400000000001,790,1.0904411764705884,82,5,2010-12-09 16:08:00,2011-12-08 12:43:00
85032B,BLOSSOM IMAGES GIFT WRAP SET,747.7900000000001,798,1.0748507462686567,84,6,2010-12-12 11:44:00,2011-12-08 12:43:00
85032C,CURIOUS IMAGES GIFT WRAP SET,719.84,685,1.1848251748251748,72,5,2010-12-09 16:08:00,2011-12-09 10:03:00
85032D,YULETIDE IMAGES GIFT WRAP SET,561.34,687,1.1588297872340425,57,3,2010-12-01 14:32:00,2011-10-06 13:29:00
85034A,3 GARDENIA MORRIS BOXED CANDLES,940.02,504,2.9099999999999997,58,4,2010-12-01 17:35:00,2011-11-23 09:34:00
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1642.07,950,2.7416799999999997,80,4,2010-12-05 10:52:00,2011-12-08 12:26:00
85034C,3 ROSE MORRIS BOXED CANDLES,1805.0,1133,2.2736686390532546,109,6,2010-12-03 15:45:00,2011-12-07 12:41:00
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,811.99,281,3.9070786516853935,59,4,2010-12-02 11:45:00,2011-10-26 16:43:00
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1066.82,621,3.3918055555555555,38,3,2010-12-01 12:49:00,2011-10-27 19:56:00
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1787.88,1153,2.5330434782608697,86,5,2010-12-01 17:35:00,2011-11-27 14:40:00
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,775.93,225,3.959859154929577,48,3,2010-12-06 12:41:00,2011-10-31 14:41:00
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,617.9,370,2.3358490566037737,40,4,2010-12-03 11:28:00,2011-11-17 15:16:00
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1104.8600000000001,758,2.3958695652173914,66,2,2010-12-05 15:47:00,2011-11-23 13:46:00
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2179.6600000000003,1065,2.5332885906040272,70,3,2010-12-01 16:11:00,2011-12-09 12:25:00
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1145.73,746,1.8775129533678754,26,3,2010-12-01 14:32:00,2011-12-09 10:03:00
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1174.6299999999999,806,1.6247398843930634,38,1,2010-12-06 10:08:00,2011-12-09 10:03:00
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,265.77,305,1.5844776119402983,9,1,2010-12-06 10:08:00,2011-12-08 09:28:00
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1715.8999999999999,922,2.1721875,86,7,2010-12-07 18:36:00,2011-12-09 10:03:00
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,229.46999999999997,137,1.6975,28,1,2010-12-01 17:06:00,2011-04-10 12:53:00
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,191.1,42,4.886363636363637,9,2,2010-12-01 15:37:00,2011-11-02 12:45:00
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3,6.35,2,1,2011-01-25 13:38:00,2011-01-27 15:36:00
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,10910.61,1359,9.306958174904944,170,6,2010-12-01 14:32:00,2011-12-09 10:26:00
85049A,TRADITIONAL CHRISTMAS RIBBONS,4660.2,3249,1.6651226158038148,204,9,2010-12-01 09:56:00,2011-12-09 12:20:00
85049B,LUSH GREENS RIBBONS,72.42,56,1.4113333333333336,13,1,2010-12-03 10:33:00,2011-09-20 14:46:00
85049C,ROMANTIC PINKS RIBBONS ,1520.65,1218,1.3591379310344827,162,10,2010-12-01 11:29:00,2011-12-09 10:03:00
85049D,BRIGHT BLUES RIBBONS ,702.41,551,1.315575221238938,85,7,2010-12-01 11:29:00,2011-09-28 15:50:00
85049E,SCANDINAVIAN REDS RIBBONS,4151.82,2975,1.6540604751619872,248,9,2010-12-01 11:21:00,2011-12-09 12:20:00
85049F,BABY BOOM RIBBONS ,477.34,378,1.2898901098901099,70,5,2010-12-02 13:44:00,2011-09-26 12:45:00
85049G,CHOCOLATE BOX RIBBONS ,2284.36,1728,1.5604601226993864,161,7,2010-12-01 11:29:00,2011-12-09 10:23:00
85049H,URBAN BLACK RIBBONS ,870.35,849,1.059468085106383,58,5,2010-12-01 11:57:00,2011-12-09 10:03:00
85053,FRENCH ENAMEL CANDLEHOLDER,3666.2900000000004,1701,2.6072121212121213,157,11,2010-12-01 17:06:00,2011-12-09 12:00:00
85054,FRENCH ENAMEL POT W LID,1436.5300000000002,589,3.47864406779661,66,8,2010-12-03 11:36:00,2011-11-28 15:54:00
85055,FRENCH ENAMEL UTENSIL HOLDER,183.71,45,5.15125,9,3,2010-12-03 11:36:00,2011-01-18 10:22:00
85059,FRENCH ENAMEL WATER BASIN,1273.11,411,4.116821705426357,62,5,2010-12-07 15:54:00,2011-12-09 10:03:00
85061W,WHITE JEWELLED HEART DECORATION,1897.4499999999998,2164,1.0917142857142856,77,4,2010-12-02 12:10:00,2011-12-08 14:38:00
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2449.2999999999997,1474,1.789753086419753,97,1,2010-12-05 15:38:00,2011-12-07 14:34:00
85064,CREAM SWEETHEART LETTER RACK,976.25,215,6.697333333333333,20,1,2010-12-01 14:32:00,2011-01-27 12:40:00
85066,CREAM SWEETHEART MINI CHEST,22708.95,1793,14.293402646502836,289,11,2010-12-02 17:41:00,2011-12-09 10:45:00
85067,CREAM SWEETHEART WALL CABINET,126.64999999999999,7,18.55,5,1,2010-12-01 14:03:00,2011-01-13 15:18:00
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,583.23,1041,0.8838938053097345,77,6,2010-12-01 14:05:00,2011-12-06 12:12:00
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,688.91,1301,0.8738636363636364,88,4,2010-12-01 09:37:00,2011-12-08 09:47:00
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",428.0,683,1.2516981132075473,62,3,2010-12-01 14:05:00,2011-12-09 11:34:00
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,249.48999999999998,403,0.8260465116279069,58,1,2010-12-02 09:43:00,2011-12-06 12:12:00
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,696.8,1932,1.001290322580645,46,4,2010-12-03 15:45:00,2011-11-02 15:33:00
85084,HOLLY TOP CHRISTMAS STOCKING,17.0,20,0.85,6,1,2010-12-10 12:14:00,2010-12-21 12:44:00
85086A,CANDY SPOT HEART DECORATION,122.08,146,0.8331999999999999,8,1,2010-12-10 11:42:00,2011-08-12 16:30:00
